id,raw
R1VHH9HSSUO775,Bends under heat!
R1RG9XI0CSFLLQ,used it effectively from Oct 2016 to about Jan when it bowed in the middle with a big dip.I think it melted in our wood burning stove. Oops!!It is still in one piece but now the middle is dragging.It looks like a good idea but probably needs to be made of steel instead of scrap metal or whatever its made of.
R3PDM2DJXGKCM8,Came in good packaging. Seems to be alot tougher than the old one. Only used it for about a month. We will see how long it last come next winter.
R2MLKI1KFDXW4B,works great
R3D51ZG9B6ADMV,I couldn't be more pleased with this stove kit. Really nice cast iron components. The front door has a very nice relief cast into it. I used the kit to make the barrel into an evaporator for mapling. It worked beatifully.
R3BJTVDJVQJAT4,"Door fit Sloppy on hing ,to much play up and down."
R3HOFIW2KX0RZC,received on time and was as described
R16QF00808UJP,"Fast delivery, product cost was cheaper than I expected. Great job."
R142UWEC97C2AS,"had to cut width to make it fit, but it work out fine"
R1FOMYQ4EKI835,"Excellent product.Easy to install.Some tips:measure the channel to ensure you purchase the correct diameter gasket.Do not stretch the gasket as you press it into the glued channel on the inside of the wood stove door.The gasket is long enough for a standard door.Also, make sure the glue is applied in the center of channel.You Tube has some good, simple videos on how to do this properly."
R1AMTK67JAQZRB,4 of the 6 brick were broken when the package arrived today.
RW3YLCOGHXHXA,as expected
R1CZDB0ZFGM8AZ,Works perfectly.
R1A5X3YIOMRO8X,Cheep handle and legs are week.
R3N7C5DBGX5W3U,We needed a damper to help regulate our wood stove and this does the trick. It's working wonderfully and we have no complaints so far! Now if we can only find someone who wants to chop and stack our wood...
RWHFH6UXNXPEM,"Ordered ""DGK2 3/8 inch Door Gasket""Photo shows a WHITE, tight woven gasket rope. Description does NOT say its graphite infused.The item I received was labeled ""DGK2"", and it was 3/8"", but it was a BLACK, graphite infused, LOOSE woven rope.From experience, I know the loose woven rope shreds way to easily if wood gets bumped or rubbed against it while loading the stove."
R2P5Q3CG7P6R4M,"when this piece in our wood burner broke, thought we were in trouble. Glad we found this. fits just like the original. have been using it every day and night for 4 months. no problems"
R2XNCAD33L25MI,Great
R3GGDSLLNSBQU7,Worked ok...but burnt up in just a few months. I would not buy again
RVVCGE0D2GF8L,"I bought the assembly to add an upper barrel.Pipe thimbles were good quality and finish. Straight forward to install.Legs again good quality and finish. The install was not so straight forward.There is the expected angle on the feet to match a barrel radius.However there is an additional angle added to the feet. This additional angleis curious; I'm not sure why it's there. It added extrainstallation figuring.Overall the parts were of good design, finish and all installation instructions andfasteners were excellent.It's the extra angle that dropped the rating to a 4 star."
R18I307QPYLHNY,"I have a Hearthstone Bennington stove.Grating broke in many places being poorly designed for the heat.Replacement was $250.This $50 grate was much larger but fit perfectly in the stove with the feet removed.It is performing well and if it breaks, I can buy four more for the price of the original grate."
R3KS8FIRMGVSE9,The kit was easy to assemble and the completed barrel stove works great. I was pleased with the quality of the components of the kit. Seemed like a good product for the cost.
R2Q8PHM3B9GUO9,The kit was easy to assemble and the completed barrel stove works great. I was pleased with the quality of the components of the kit.
R37UTTBG9O5HDR,The wires Caught on fire after about 2 months and almost caused a house fire do not buy
R1ERYLHOK8N4ER,A bit confused at first as bricks didn't fit. tried different arrangement and now fit like a glove!
R7XU9JU21AFG2,Broke after six months intermittent use age.Literally crumbled in every area but first bowed and then disintegrated. Poorly made product. Glad I bought a warranty
R6AOKATMQRSWZ,"Sensor initially didn't work, fan kept running. I had to mess with set screw then it has worked fine since"
R26N46HURQTUD7,It's OK quality fan fell off the first day had to locktit the set screw . It makes a lot of noise . Spend the money and by a majic heat . Very cheaply made !
R1M46K9CRMHO0Z,Fast shipping exactly as described
R2I3JZKWLEMWER,Have been using it since the day it arrived!Great!
R39O9WQLJ24C6K,Worked great quality product
R38HT2YY1DFD2H,"Left this item sitting on the top of my toolbox on the back of a utility truck. It flew off going 40 mph and bounced across the black top. Not even a scratch!Very durable, lmao."
R1NY3M9DYQK4BK,Just as desribed
R1OUQ1H803766K,I used it one season and it broke in the middle. Cast iron can't handle the heat. Looking for something else. Open for reccomendations
R2SQQE5YJHYL6,Just needed the parts to build a arch
R3GNEU81TJ6S01,Gets the job done but has it's flaws. The flue is difficult as 1) the damper sits up too high to allow the flue pipe to seat properly and 2) the stove pipe doesn't fit inside the damper so I had to buy an additional adapter. I'm using it to boil down sap and I'm constantly having trouble keep the stove pipe from falling over. I have not had any issues with the the door as some other people have described.
R1T3H5RO4BJZGY,Good product but you need to know what you are doing. If you are handy with tools then you will be fine but if you are just looking for something to do then expect to have some problems with assembly.
R10YGO8EIR9A84,First time I've installed a damper. Watched a video and had it done in 5 minutes. Easy to do and it works great!
R2M69ZL1QSWJKW,worked great just thought it was quite expensive
R22FMVXPTE8LLU,Wrong rotation for my stove. Did not see indication of rotation in product description.
RVP24MKBF6AA5,This fit perfectly and less expensive then ordering from the US Stove CO>
RBAU1EVOOPWRU,"Barely feel the fan blowing at all,pretty disappointed"
R3A3WALT0PW68Y,A
R388TC0XTELP96,"I have not had it long, but it does exactly what I want it to. Having a good draft is king. I live in the pacific northwest so I usually don't experience extreme temperatures. It is the best option for a power outage and I don't intend on running it full time. I couldn't be happier."
RZ1TYG118T3UY,only needed the collar.would be great if I could have bought individual pieces instead of the whole kit.
R1U9P6IOFESUQJ,Works well. Was pleasantly surprised by the thermostat. Is getting a little noisy. Didn't work immediately due to not being plugged in well enough. Oops. Showed up on time and you couldn't beat the price.
R3TSRDFH3QLJCU,"just what i needed, thanks."
RGD4S11P18DXI,Cute but smaller than I expected.
R343RVPT46HGQE,"Not as pictured, very low quality set. Found it cheaper and better constructed at local hardware store. They must have changed design or supplier.... Terrible really"
RWQYEO0W41SA6,Great starter kit.
R21C8B3QS8VPDL,As described.
R3NN2EIXRF5DC6,"I purchased this to make a stove from a barrels, the barrels are so thin I was afraid to use this kit to make a safe stove. I understand the older barrels are made of thicker metal but very hard to find."
R39RKN4S90PWWA,Exactly as advertised and expected.
R1YVBCISA5C7EK,"Should be for decoration only, when water used it crates a thick rust sludge inside"
RNX92HYI9I4OP,We love it. Want to buy 2 more next year!
RHAVEI594T577,Bought this late November already warped.Less than one season.
R9ZAG7MD1E1MU,Works as described.
R1A5XVY5E5JVWE,Buy the cast iron agitator # 40500
R1622TTVEZY4T3,Great product
ROTXP00CPF29B,Fan doesn't blow very well had to buy a fan to put behind it. Not very happy that I had to spend more money on this item.
R3BLXZBESOFNRD,Maybe holds a quart of water.I would have to refill more times than I would have to add wood to the stove.Useless!!!!!
RDETFZIT0M8,"This item is really cheap.It doesn't appear to bereal cast ironand rusted the first time I used it.I read on other comments that it needed to be seasoned which I did, and it still rusted. I would not recommend it to anyone!"
